day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
31,13.5,247,0,168.647079467773,790.213073730469,621.565994262695,732.39597366889,732.39597366889,65.4203714031968,4279.8249945322,8.93237725973255,180901.805496216,180901.805496216,730.031,740.883,750.726,761.222
31,14.0,247,0,408.705963134766,617.7548828125,209.048919677734,583.908290353381,583.908290353381,28.5624679368145,815.814574641556,4.89160171360617,144225.347717285,144225.347717285,571.418,591.089,602.578,607.279
36,11.5,247,0,230.460784912109,711.934753417969,481.473968505859,652.828429372687,652.828429372687,41.3587649625596,1710.54743922825,6.33531922044232,161248.622055054,161248.622055054,646.04,657.777,666.247,676.047
36,12.0,247,0,285.251312255859,722.548706054688,437.297393798828,676.559350017594,676.559350017594,45.5263025178511,2072.64422094689,6.72909220996904,167110.159454346,167110.159454346,673.851,682.195,689.026,697.722
36,12.5,247,0,287.958801269531,732.139465332031,444.1806640625,698.153725071957,698.153725071957,46.9933054672117,2208.37075873467,6.73108282310866,172443.970092773,172443.970092773,696.493,704.055,709.849,718.469
36,13.0,247,0,278.501556396484,759.717468261719,481.215911865234,714.594321185278,714.594321185278,49.9948607594903,2499.48610236083,6.99625777553972,176504.797332764,176504.797332764,710.583,721.402,729.588,734.777
36,13.5,247,0,238.455123901367,755.729736328125,517.274612426758,700.642886760264,700.642886760264,53.6527315473271,2878.61560248955,7.65764308197212,173058.793029785,173058.793029785,696.669,708.082,718.123,727.423
36,14.0,247,0,422.123168945312,631.97314453125,209.849975585938,602.573967443304,602.573967443304,27.5988867437432,761.698549493966,4.580165794557,148835.769958496,148835.769958496,595.765,610.096,619.072,623.621
41,11.5,247,0,228.085174560547,716.549865722656,488.464691162109,663.99579469009,663.99579469009,41.9304032236023,1758.15871449388,6.31485975647974,164006.961288452,164006.961288452,657.918,668.859,676.964,684.776
41,12.0,247,0,268.697845458984,729.59716796875,460.899322509766,690.885069935911,690.885069935911,47.4346635305938,2250.04730426065,6.86578210975004,170648.61227417,170648.61227417,687.626,696.971,703.619,711.17
41,12.5,247,0,288.085601806641,750.230895996094,462.145294189453,714.288957479994,714.288957479994,48.4990971410129,2352.16242349341,6.78984277065088,176429.372497559,176429.372497559,711.923,720.689,726.907,734.363
41,13.0,247,0,285.369659423828,766.378845214844,481.009185791016,729.382826090824,729.382826090824,51.2115309311816,2622.62090031537,7.02121425118456,180157.558044434,180157.558044434,724.906,736.528,743.684,751.435
41,13.5,247,0,234.578079223633,779.049438476562,544.47135925293,730.369659423828,730.369659423828,56.072292398858,3144.10197486303,7.67724831876124,180401.305877686,180401.305877686,727.547,737.983,745.218,755.314
41,14.0,247,0,436.692565917969,649.06494140625,212.372375488281,621.526425380938,621.526425380938,25.6569164037352,658.277359348258,4.12804916347843,153517.027069092,153517.027069092,615.634,626.213,635.847,641.096
46,11.5,247,0,-739.590942382812,637.188110351562,1376.77905273438,401.652292027647,461.916491334738,263.951929105498,69670.620878514,65.7165250503113,99208.1161308289,114093.37335968,376.55,472.912,551.092,584.846
46,12.0,247,0,354.394592285156,723.026794433594,368.632202148438,686.532914011102,686.532914011102,43.7296800086058,1912.28491365505,6.36964071439969,169573.629760742,169573.629760742,686.63,694.701,700.691,706.458
46,12.5,247,0,344.71533203125,753.291198730469,408.575866699219,719.693456240511,719.693456240511,42.1669600542264,1778.05252021473,5.85901673672226,177764.283691406,177764.283691406,717.16,725.01,731.995,737.579
46,13.0,247,0,-13.1790056228638,730.377319335938,743.556324958801,530.931894900828,531.444856060661,188.054127648456,35364.3549256217,35.4196328106418,131140.178040504,131266.879446983,348.781,623.624,672.11,685.104
46,13.5,247,0,-808.49951171875,704.963806152344,1513.46331787109,476.555521551897,539.644727660577,314.23907933731,98746.1989827599,65.9396576319154,117709.213823318,133292.247732162,426.116,608.441,677.495,687.991
46,14.0,247,0,480.827911376953,664.669372558594,183.841461181641,634.759316015823,634.759316015823,23.8849506516147,570.49086763007,3.76283577869054,156785.551055908,156785.551055908,630.081,640.317,645.669,652.524
51,11.5,247,0,-575.61328125,656.477783203125,1232.09106445312,459.13045396689,503.509739030228,238.884822810889,57065.9585693899,52.0298361276023,113405.222129822,124366.905540466,430.447,546.855,587.907,610.812
51,12.0,247,0,314.626068115234,758.0341796875,443.408111572266,718.538487608134,718.538487608134,45.8654739062866,2103.64169664826,6.38316175087062,177479.006439209,177479.006439209,715.896,724.723,730.352,737.622
51,12.5,247,0,275.293670654297,787.946838378906,512.653167724609,751.432128782697,751.432128782697,53.1341974084705,2823.24293424231,7.07105743462775,185603.735809326,185603.735809326,750.595,758.401,764.303,770.04
51,13.0,247,0,234.867919921875,752.284118652344,517.416198730469,627.773752251135,627.773752251135,129.266278903916,16709.7708616649,20.5912207129367,155060.11680603,155060.11680603,510.861,695.479,717.282,723.503
51,13.5,247,0,252.884658813477,802.182556152344,549.297897338867,757.557048905716,757.557048905716,55.6615677807375,3098.21012780963,7.34750839704285,187116.591079712,187116.591079712,754.236,763.049,771.394,780.787
51,14.0,247,0,503.142028808594,689.177490234375,186.035461425781,665.793109600361,665.793109600361,20.5507210387525,422.332135212627,3.08665270673769,164450.898071289,164450.898071289,663.421,669.549,673.689,679.562
56,11.5,247,0,259.295593261719,751.733642578125,492.438049316406,695.238290640024,695.238290640024,41.9152441133152,1756.88768907881,6.02890328073398,171723.857788086,171723.857788086,686.345,699.24,708.891,716.057
56,12.0,247,0,271.145874023438,783.515075683594,512.369201660156,745.121857924983,745.121857924983,53.3642355168476,2847.74163229757,7.16181319193298,184045.098907471,184045.098907471,743.466,752.409,757.838,765.142
56,12.5,247,0,415.547424316406,776.143310546875,360.595886230469,739.519095725859,739.519095725859,57.9935202758292,3363.24839398301,7.84205852303339,182661.216644287,182661.216644287,749.275,755.955,760.37,765.976
56,13.0,247,0,288.385101318359,816.784057617188,528.398956298828,771.614719653419,771.614719653419,60.6936546140693,3683.71971041193,7.86579792585225,190588.835754395,190588.835754395,773.021,782.243,788.285,793.889
56,13.5,247,0,-30.7317237854004,759.720886230469,790.452610015869,668.838529517293,670.144435928901,153.9277210373,23693.743303737,23.014182682985,165203.116790771,165525.675674438,672.435,733.292,741.23,749.722
56,14.0,247,0,487.130279541016,720.500122070312,233.369842529297,700.555424246228,700.555424246228,23.1634878068085,536.547167376166,3.30644614332,173037.189788818,173037.189788818,698.116,703.059,707.349,712.23
61,11.5,247,0,194.914199829102,806.869201660156,611.955001831055,748.501358526438,748.501358526438,52.7935964741106,2787.16382867122,7.05323990033157,184879.83555603,184879.83555603,741.341,755.028,764.538,771.504
61,12.0,247,0,269.232757568359,811.082946777344,541.850189208984,764.91380180328,764.91380180328,46.8763708958915,2197.39414836919,6.12832070559856,188933.70904541,188933.70904541,760.189,770.095,779.129,785.631
61,12.5,247,0,192.691680908203,872.052612304688,679.360931396484,826.618691201152,826.618691201152,72.0084830939036,5185.221637485,8.71120915367504,204174.816726685,204174.816726685,823.032,836.417,848.46,856.659
61,13.0,247,0,176.878005981445,888.844665527344,711.966659545898,845.344610978717,845.344610978717,75.1112693076479,5641.702777006,8.88528398148609,208800.118911743,208800.118911743,843.117,855.93,865.559,874.001
61,13.5,247,0,171.469787597656,898.711975097656,727.2421875,844.331139259493,844.331139259493,77.2027203248085,5960.2600255506,9.14365427674715,208549.791397095,208549.791397095,836.346,856.387,868.602,879.625
61,14.0,247,0,179.37158203125,876.88134765625,697.509765625,820.454959946605,820.454959946605,73.5114031496501,5403.92639303039,8.95983408454672,202652.375106812,202652.375106812,819.803,831.941,839.33,848.6
66,11.5,247,0,191.256072998047,808.740600585938,617.484527587891,752.055360245801,752.055360245801,53.6123336801797,2874.28232263493,7.12877489001037,185757.673980713,185757.673980713,744.478,756.426,767.633,778.597
66,12.0,247,0,298.250030517578,806.562316894531,508.312286376953,768.031726790826,768.031726790826,43.7321949150634,1912.50487208909,5.69406098596938,189703.836517334,189703.836517334,765.276,772.968,778.734,783.895
66,12.5,247,0,201.990249633789,869.46533203125,667.475082397461,830.481241820795,830.481241820795,69.9516016590625,4893.22657466816,8.42302006794236,205128.866729736,205128.866729736,826.537,840.419,850.403,856.332
66,13.0,247,0,167.121963500977,907.034240722656,739.91227722168,860.362168655704,860.362168655704,77.4216263238539,5994.10822263046,8.9987250886244,212509.455657959,212509.455657959,858.944,872.719,879.72,886.542
66,13.5,247,0,152.131866455078,916.989318847656,764.857452392578,860.169763418344,860.169763418344,80.0768215703627,6412.29735281171,9.30942064879549,212461.931564331,212461.931564331,857.116,870.763,881.626,891.228
66,14.0,247,0,153.087249755859,905.343505859375,752.256256103516,838.155087243208,838.155087243208,77.8919307984342,6067.15288350807,9.29325992098075,207024.306549072,207024.306549072,838.019,849.149,858.995,867.668
71,11.5,247,0,382.112945556641,756.755920410156,374.642974853516,706.388887845553,706.388887845553,50.303124322995,2530.40431665469,7.12116586041108,174478.055297852,174478.055297852,711.444,718.231,724.279,729.989
71,12.0,247,0,564.762268066406,787.885986328125,223.123718261719,758.690235462266,758.690235462266,27.1819412267855,738.857928856423,3.58274562611495,187396.48815918,187396.48815918,757.889,762.773,767.45,773.918
71,12.5,247,0,437.250579833984,823.748779296875,386.498199462891,786.971587517001,786.971587517001,63.4190654055815,4021.97785691742,8.05862198985823,194381.982116699,194381.982116699,801.133,805.791,809.587,813.905
71,13.0,247,0,359.403747558594,845.484985351562,486.081237792969,817.867597325128,817.867597325128,52.5639622909368,2762.97013172302,6.42695253643126,202013.296539307,202013.296539307,819.846,824.451,828.438,833.679
71,13.5,247,0,282.929901123047,853.7294921875,570.799591064453,822.534867259655,822.534867259655,48.0752949597127,2311.23398546338,5.84477289332179,203166.112213135,203166.112213135,820.725,826.94,832.412,838.307
71,14.0,247,0,258.139404296875,843.614379882812,585.474975585938,781.797061688504,781.797061688504,104.645302409852,10950.6393164494,13.385225851814,193103.874237061,193103.874237061,796.801,804.536,811.785,819.93
76,11.5,247,0,277.915832519531,796.259704589844,518.343872070312,721.182720107106,721.182720107106,86.2378281677045,7436.96300708252,11.9578333982956,178132.131866455,178132.131866455,739.103,750.441,759.082,764.04
76,12.0,247,0,490.914764404297,802.283508300781,311.368743896484,778.420937109573,778.420937109573,32.632175501702,1064.85887797388,4.1920988948308,192269.971466064,192269.971466064,779.407,783.176,786.113,790.099
76,12.5,247,0,267.895263671875,863.084106445312,595.188842773438,820.726380135849,820.726380135849,79.1101636948585,6258.41799982731,9.63904239093228,202719.415893555,202719.415893555,829.043,837.567,843.525,848.605
76,13.0,247,0,187.28141784668,929.534790039062,742.253372192383,860.21375067707,860.21375067707,77.7599330818458,6046.60719289314,9.03960591430227,212472.796417236,212472.796417236,859.084,868.608,879.187,889.069
76,13.5,247,0,180.239669799805,922.070678710938,741.831008911133,728.492195283836,728.492195283836,176.084295314651,31005.6790564571,24.1710613311437,179937.572235107,179937.572235107,538.082,865.22,878.987,894.401
76,14.0,247,0,170.212371826172,896.719177246094,726.506805419922,688.179756813204,688.179756813204,195.910646960095,38380.9815923229,28.4679467857802,169980.399932861,169980.399932861,522.889,838.566,858.448,870.653
81,11.5,247,0,570.668029785156,761.83447265625,191.166442871094,732.931726864958,732.931726864958,16.022411207623,256.717660906163,2.18607144708515,181034.136535645,181034.136535645,728.977,734.5,738.223,743.061
81,12.0,247,0,800.436645507812,1031.28234863281,230.845703125,907.107283495698,907.107283495698,80.4703352746623,6475.47485921656,8.87109350115188,224055.499023438,224055.499023438,830.027,891.004,996.914,1022.19
81,12.5,247,0,518.752258300781,954.526306152344,435.774047851562,843.021985505757,843.021985505757,41.2569329338813,1702.13451511078,4.89393321208935,208226.430419922,208226.430419922,833.038,837.664,846.727,869.195
81,13.0,247,0,337.760284423828,877.698608398438,539.938323974609,849.886742966378,849.886742966378,54.0167032438,2917.80422932875,6.35575312720661,209922.025512695,209922.025512695,851.014,855.656,861.088,864.988
81,13.5,247,0,265.803985595703,891.495727539062,625.691741943359,854.938302847055,854.938302847055,62.8504999213394,3950.18534036228,7.35146614814649,211169.760803223,211169.760803223,853.714,860.582,870.164,876.031
81,14.0,247,0,220.606170654297,891.774719238281,671.168548583984,820.171421869564,820.171421869564,109.919513197257,12082.2993815219,13.4020169767312,202582.341201782,202582.341201782,831.351,843.754,854.169,863
1,11.5,247,0,182.462539672852,402.624938964844,220.162399291992,315.428761655985,315.428761655985,51.289986402247,2630.66270514268,16.2604025495257,77910.9041290283,77910.9041290283,281.559,326.372,343.331,387.94
1,12.0,247,0,38.5728912353516,435.847381591797,397.274490356445,266.946904186295,266.946904186295,145.549010409844,21184.514431285,54.5235805800053,65935.8853340149,65935.8853340149,98.3399,342.427,399.419,425.981
1,12.5,247,0,136.701141357422,714.824890136719,578.123748779297,435.739941678066,435.739941678066,100.209612031355,10041.9663434747,22.9975731959389,107627.765594482,107627.765594482,399.054,404.037,410.218,674.855
1,13.0,247,0,110.667572021484,432.463165283203,321.795593261719,406.664984359432,406.664984359432,33.7414435584607,1138.48501340879,8.29711060852936,100446.25113678,100446.25113678,405.515,410.553,414.175,420.383
1,13.5,247,0,102.152793884277,435.733795166016,333.581001281738,406.066930299828,406.066930299828,34.552979669631,1193.90840404993,8.50918336150104,100298.531784058,100298.531784058,404.466,409.424,414.018,420.77
1,14.0,247,0,315.764862060547,462.852233886719,147.087371826172,444.106017448642,444.106017448642,14.7181879503519,216.625056541883,3.31411585794465,109694.186309814,109694.186309814,440.819,444.598,450.029,453.214
6,11.5,247,0,172.158996582031,644.065368652344,471.906372070312,587.50773330256,587.50773330256,42.9418002481645,1843.99820855326,7.30914638464,145114.410125732,145114.410125732,576.727,591.266,605.624,615.113
6,12.0,247,0,134.119247436523,721.908386230469,587.789138793945,658.473852366088,658.473852366088,61.9923480200098,3843.05121303401,9.41454968898966,162643.041534424,162643.041534424,651.14,665.701,678.773,693.067
6,12.5,247,0,138.938095092773,741.025939941406,602.087844848633,682.733782748944,682.733782748944,63.5612394289197,4040.03115774046,9.30981314166088,168635.244338989,168635.244338989,677.742,690.929,702.227,713.59
6,13.0,247,0,150.376220703125,745.047912597656,594.671691894531,691.763822856702,691.763822856702,63.8605076154621,4078.1644329045,9.23154774873082,170865.664245605,170865.664245605,685.998,700.193,712.36,723.786
6,13.5,247,0,131.287002563477,756.628601074219,625.341598510742,694.256600445581,694.256600445581,66.2616340420406,4390.60414592131,9.54425697926576,171481.380310059,171481.380310059,689.255,702.555,716.044,726.238
6,14.0,247,0,349.370452880859,598.763854980469,249.393402099609,562.933499231995,562.933499231995,28.7271399049428,825.248567118155,5.1031143010915,139044.574310303,139044.574310303,560.033,569.292,575.539,582.625
11,11.5,247,0,102.064918518066,719.451843261719,617.386924743652,658.63213518274,658.63213518274,55.3169803784744,3059.96831819252,8.39876729718426,162682.137390137,162682.137390137,649.863,665.41,679.184,690.555
11,12.0,247,0,154.496353149414,703.710144042969,549.213790893555,650.869931858078,650.869931858078,57.8016696019137,3341.03300876879,8.88067903780771,160764.873168945,160764.873168945,645.665,657.398,668.116,682.315
11,12.5,247,0,169.143005371094,722.658264160156,553.515258789062,668.775618827295,668.775618827295,58.4919208973093,3421.30481025709,8.74612041029181,165187.577850342,165187.577850342,664.693,675.746,687.419,698.515
11,13.0,247,0,111.413017272949,802.490905761719,691.07788848877,730.120943942051,730.120943942051,72.0116102834644,5185.67201561755,9.86297008474529,180339.873153687,180339.873153687,724.226,736.958,753.13,763.361
11,13.5,247,0,135.645172119141,773.812622070312,638.167449951172,703.326293142218,703.326293142218,66.6083858726018,4436.67706855341,9.47048141411272,173721.594406128,173721.594406128,697.659,710.132,725.465,735.089
11,14.0,247,0,319.841461181641,622.0966796875,302.255218505859,585.176675896896,585.176675896896,31.6452460732373,1001.42159903574,5.40781055990226,144538.638946533,144538.638946533,580.908,590.588,595.99,602.503
16,11.5,247,0,145.799179077148,701.9560546875,556.156875610352,640.258071837638,640.258071837638,49.4834451511277,2448.61134402466,7.72867181652278,158143.743743896,158143.743743896,633.221,647.295,658.199,668.011
16,12.0,247,0,174.399154663086,725.436706542969,551.037551879883,668.804452749399,668.804452749399,58.6823239326915,3443.61514214134,8.77421250583087,165194.699829102,165194.699829102,662.571,676.587,688.836,701.171
16,12.5,247,0,156.257659912109,735.060485839844,578.802825927734,683.979226733991,683.979226733991,60.2908092387221,3634.98167865998,8.81471350038091,168942.869003296,168942.869003296,679.079,690.498,701.85,712.562
16,13.0,247,0,160.233291625977,759.711547851562,599.478256225586,700.5029359887,700.5029359887,62.5924456010775,3917.81424632385,8.93535806709127,173024.225189209,173024.225189209,695.626,706.761,720.631,732.088
16,13.5,247,0,169.310211181641,746.59716796875,577.286956787109,678.40106917779,678.40106917779,61.1845666043033,3743.55119055642,9.01893723110695,167565.064086914,167565.064086914,671.173,688.165,701.627,709.956
21,11.5,247,0,157.624404907227,704.332458496094,546.708053588867,642.21982046274,642.21982046274,48.3343629865342,2336.21064531405,7.52614002970318,158628.295654297,158628.295654297,633.511,648.33,659.011,669.896
21,12.0,247,0,169.235275268555,723.076477050781,553.841201782227,674.189487102061,674.189487102061,58.3645981851844,3406.42632131803,8.65700211910143,166524.803314209,166524.803314209,668.979,680.234,691.21,703.365
21,12.5,247,0,184.766250610352,739.921447753906,555.155197143555,686.168367949575,686.168367949575,58.7548167407908,3452.12849024391,8.56274050002675,169483.586883545,169483.586883545,680.685,693.272,705.864,715.005
21,13.0,247,0,187.331451416016,763.3330078125,576.001556396484,705.263195207727,705.263195207727,59.8826682690756,3585.93395902416,8.49082564863432,174200.009216309,174200.009216309,701.948,712.396,721.556,732.205
21,13.5,247,0,153.158752441406,773.108520507812,619.949768066406,713.336349549081,713.336349549081,65.2964626801474,4263.62803853988,9.15367101668421,176194.078338623,176194.078338623,709.902,721.554,732.148,742.716
21,14.0,205,42,387.986572265625,781.160766601562,393.174194335938,576.384178794303,576.384178794303,47.8761366203492,2292.12445769034,8.30628916992445,118158.756652832,118158.756652832,557.333,566.766,576.486,599.642
26,11.5,163,84,15.8518915176392,379.330535888672,363.478644371033,219.303866286951,219.303866286951,141.949113530235,20149.5508320197,64.7271367958924,35746.5302047729,35746.5302047729,72.9161,268.983,365.131,372.185
26,12.0,247,0,161.067901611328,751.285034179688,590.217132568359,695.556106814489,695.556106814489,61.9020291215524,3831.86120936552,8.89964569573713,171802.358383179,171802.358383179,689.721,703.786,714.686,725.801
26,12.5,247,0,171.287246704102,757.143981933594,585.856735229492,704.178757331632,704.178757331632,61.7398069587448,3811.80376330308,8.76763269495626,173932.153060913,173932.153060913,701.242,713.78,722.451,733.21
26,13.0,247,0,188.770492553711,768.507873535156,579.737380981445,714.971391932684,714.971391932684,60.9115629486915,3710.2185008524,8.51944058685168,176597.933807373,176597.933807373,710.701,723.941,733.454,742.946
26,13.5,247,0,153.978988647461,787.704772949219,633.725784301758,728.295355298741,728.295355298741,66.7564423903674,4456.42260061844,9.16612222015125,179888.952758789,179888.952758789,725.415,736.736,747.101,757.587
26,14.0,205,42,397.929229736328,795.522155761719,397.592926025391,592.470202934451,592.470202934451,47.5953555079514,2265.31786592828,8.03337539545718,121456.391601562,121456.391601562,573.776,583.037,592.209,614.556
31,11.5,247,0,187.683303833008,719.121032714844,531.437728881836,655.826651260438,655.826651260438,46.3279857960611,2146.28226792004,7.06405964244104,161989.182861328,161989.182861328,646.354,662.519,673.643,681.639
31,12.0,247,0,162.236602783203,769.014099121094,606.777496337891,713.135403158211,713.135403158211,63.5831581439612,4042.81799955998,8.91600078503676,176144.444580078,176144.444580078,707.547,721.555,732.482,743.835
31,12.5,247,0,232.934204101562,733.548706054688,500.614501953125,688.720979080509,688.720979080509,52.0444382143886,2708.62354905131,7.55667967075311,170114.081832886,170114.081832886,685.245,694.391,703.303,711.37
31,13.0,247,0,227.845642089844,763.329650878906,535.484008789062,714.452211820162,714.452211820162,56.6183523459162,3205.63782236632,7.92472210306039,176469.69631958,176469.69631958,708.357,722.682,732.407,743.276
31,13.5,247,0,154.796783447266,803.638793945312,648.842010498047,744.684792769583,744.684792769583,68.3637870900799,4673.60738529778,9.18023138834698,183937.143814087,183937.143814087,742.444,753.41,763.485,774.131
31,14.0,247,0,405.954803466797,635.845336914062,229.890533447266,604.231752712234,604.231752712234,29.4792591349056,869.026719142913,4.87880006348244,149245.242919922,149245.242919922,593.768,613.581,620.795,625.281
36,11.5,247,0,210.335784912109,726.296813964844,515.961029052734,664.637090088385,664.637090088385,44.4253205543763,1973.60910635909,6.68414706565181,164165.361251831,164165.361251831,657.715,670.091,678.942,689.095
36,12.0,247,0,259.891326904297,736.931823730469,477.040496826172,685.820911237585,685.820911237585,49.5486524232101,2455.06895695609,7.22472173293725,169397.765075684,169397.765075684,683.254,691.738,699.507,708.444
36,12.5,247,0,261.745758056641,743.106750488281,481.360992431641,706.609271956841,706.609271956841,50.9608192148361,2597.00509504721,7.21202243408273,174532.49017334,174532.49017334,704.99,712.877,719.342,728.394
36,13.0,247,0,252.741516113281,772.980712890625,520.239196777344,724.323431285287,724.323431285287,54.2836601742417,2946.71576191256,7.49439515962051,178907.887527466,178907.887527466,719.786,731.092,741.11,747.813
36,13.5,247,0,217.094467163086,767.889038085938,550.794570922852,709.572284096166,709.572284096166,57.3389677833066,3287.75722645507,8.08077895211809,175264.354171753,175264.354171753,704.529,717.319,728.29,738.589
36,14.0,247,0,416.053833007812,652.312866210938,236.259033203125,622.189453248553,622.189453248553,29.3527357983068,861.583098845202,4.71765242002277,153680.794952393,153680.794952393,616.933,630.813,637.584,641.934
41,11.5,247,0,208.515747070312,731.26904296875,522.753295898438,675.542331155012,675.542331155012,44.9420777951077,2019.79035654151,6.65274043127212,166858.955795288,166858.955795288,668.757,681.374,689.367,698.231
41,12.0,247,0,244.034896850586,740.898376464844,496.863479614258,699.549259448341,699.549259448341,51.3224820994549,2633.99716884887,7.33650724466886,172788.66708374,172788.66708374,695.387,706.294,713.446,721.125
41,12.5,247,0,261.436340332031,760.847778320312,499.411437988281,722.467877098423,722.467877098423,52.5209317196732,2758.44826870258,7.26965632445942,178449.565643311,178449.565643311,719.876,729.616,736.077,744.095
41,13.0,247,0,258.680389404297,780.079223632812,521.398834228516,738.478598405475,738.478598405475,55.4593388757434,3075.73826853454,7.50994531127799,182404.213806152,182404.213806152,733.307,746.492,754.08,763.247
41,13.5,247,0,213.983139038086,792.9912109375,579.008071899414,741.178543399703,741.178543399703,59.9823420823554,3597.8813616847,8.09283304495339,183071.100219727,183071.100219727,737.04,749.378,757.964,768.845
41,14.0,247,0,428.032836914062,671.254943847656,243.222106933594,639.845970493579,639.845970493579,28.6778059505353,822.416554136556,4.48198586425622,158041.954711914,158041.954711914,632.092,648.199,654.308,659.81
46,11.5,247,0,-302.673461914062,649.151977539062,951.825439453125,467.133902468662,488.0410714246,178.937821064024,32018.7438071408,38.3054666164009,115382.07390976,120546.144641876,451.447,492.475,570.567,607.77
46,12.0,247,0,324.840606689453,732.075500488281,407.234893798828,692.578607474262,692.578607474262,48.4532382559588,2347.7162974887,6.99606336855552,171066.916046143,171066.916046143,692.83,701.639,707.904,714.66
46,12.5,247,0,314.074401855469,762.337951660156,448.263549804688,725.889680808372,725.889680808372,46.3908380255742,2152.10985271506,6.39089372009146,179294.751159668,179294.751159668,723.085,732.128,739.401,745.848
46,13.0,247,0,258.636169433594,738.02685546875,479.390686035156,598.644090783741,598.644090783741,115.062133257851,13239.2945098474,19.220457535497,147865.090423584,147865.090423584,492.005,655.141,680.462,690.711
46,13.5,247,0,-281.436767578125,716.869384765625,998.30615234375,560.116817034208,576.32034786317,202.529968823834,41018.3882717831,36.1585231266971,138348.853807449,142351.125922203,525.27,644.179,684.947,700.816
46,14.0,247,0,459.562683105469,683.316772460938,223.754089355469,648.796424402399,648.796424402399,25.2908303241632,639.626098485611,3.89811493604613,160252.716827393,160252.716827393,641.975,651.681,660.947,670.204
51,11.5,247,0,-177.86882019043,667.404296875,845.27311706543,518.953085945685,530.129365608277,161.565795476488,26103.5062679504,31.1330252872603,128181.412228584,130941.953305244,499.176,575.737,604.839,630.663
51,12.0,247,0,285.93408203125,768.698486328125,482.764404296875,726.069663352812,726.069663352812,50.0826593618449,2508.27276875459,6.89777605231093,179339.206848145,179339.206848145,723.248,732.977,739.179,746.448
51,12.5,247,0,248.883316040039,798.751647949219,549.86833190918,759.707936398896,759.707936398896,57.1525735602251,3266.41666455694,7.52296650093388,187647.860290527,187647.860290527,758.739,767.109,773.333,779.961
51,13.0,247,0,443.737060546875,758.39013671875,314.653076171875,673.896440513704,673.896440513704,72.8531326376072,5307.57893511279,10.8107311832768,166452.420806885,166452.420806885,614.266,712.11,720.121,727.021
51,13.5,247,0,228.557830810547,813.878051757812,585.320220947266,766.520058882864,766.520058882864,59.7973473447084,3575.7227494637,7.80114579543525,189330.454544067,189330.454544067,762.833,772.516,781.719,791.543
51,14.0,247,0,476.822723388672,705.517456054688,228.694732666016,675.702247403411,675.702247403411,23.8164149068245,567.221619014014,3.52469079366633,166898.455108643,166898.455108643,670.373,677.637,685.403,693.833
56,11.5,247,0,235.174697875977,764.314147949219,529.139450073242,703.496458231196,703.496458231196,45.113378764619,2035.21694355998,6.41273715550008,173763.625183105,173763.625183105,694.068,707.617,718.195,726.312
56,12.0,247,0,245.264373779297,795.150268554688,549.885894775391,754.051658167048,754.051658167048,57.4032750442719,3295.13598580833,7.61264489276611,186250.759567261,186250.759567261,752.147,762.075,767.879,775.19
56,12.5,247,0,380.7041015625,782.369262695312,401.665161132812,742.470298859755,742.470298859755,64.4898737595409,4158.94381752152,8.68585233087181,183390.163818359,183390.163818359,753.621,760.828,765.34,771.27
56,13.0,247,0,260.25341796875,827.46337890625,567.2099609375,778.437260060175,778.437260060175,65.6937169850205,4315.66445130798,8.43917941183111,192274.003234863,192274.003234863,779.371,790.319,796.543,802.754
56,13.5,247,0,292.895690917969,765.763854980469,472.8681640625,708.728074911635,708.728074911635,88.3743287979623,7810.02199049035,12.4694268403267,175055.834503174,175055.834503174,721.569,740.902,747.706,751.809
56,14.0,247,0,467.005432128906,734.381713867188,267.376281738281,709.897381492955,709.897381492955,27.5236458256404,757.551079535291,3.87713020827836,175344.65322876,175344.65322876,704.89,714.009,719.741,724.592
61,11.5,247,0,178.597457885742,821.678527832031,643.081069946289,761.204626847858,761.204626847858,55.4622272362468,3076.05865000508,7.28611273238255,188017.542831421,188017.542831421,753.897,768.226,777.999,785.009
61,12.0,247,0,243.210739135742,825.791320800781,582.580581665039,774.591254601112,774.591254601112,50.5123695198681,2551.4994745117,6.52116444896867,191324.039886475,191324.039886475,769.128,779.922,790.262,797.718
61,12.5,247,0,176.020004272461,886.157958984375,710.137954711914,839.53735203299,839.53735203299,75.4430955984743,5691.66067348053,8.98627028514983,207365.725952148,207365.725952148,835.884,849.821,861.995,870.997
61,13.0,247,0,161.632308959961,902.357482910156,740.725173950195,858.52661509649,858.52661509649,78.3739792302628,6142.48062038566,9.12889336825677,212056.073928833,212056.073928833,856.796,869.704,879.456,887.762
61,13.5,247,0,156.777633666992,912.032409667969,755.254776000977,857.185234286042,857.185234286042,80.3035514625578,6448.66037749967,9.36828450264235,211724.752868652,211724.752868652,850.368,869.508,882.089,892.708
61,14.0,247,0,164.072052001953,891.479919433594,727.407867431641,833.246177766005,833.246177766005,76.6947445843993,5882.08384686624,9.20433200066079,205811.805908203,205811.805908203,833.122,845.128,852.377,862.388
66,11.5,247,0,175.134735107422,823.060913085938,647.926177978516,764.21817096911,764.21817096911,56.4514840831148,3186.77005518617,7.38682829427209,188761.88822937,188761.88822937,756.326,769.145,781.208,792.323
